Objective 1,Objective 2,Objective 3
299.87473487,524,145
433.77790310166665,529,155
146.68300864333335,556,176
142.20351832333336,567,176
576.8077301733333,611,203
496.2583232983333,504,202
108.76194485833334,670,282
709.7609166083333,516,210
130.41056399833332,575,185
198.61945684833333,575,160
130.06202785666667,591,229
254.23223586499998,514,166
166.28610586166664,535,204
262.02524618,528,222
168.51358825166668,535,197
229.67854528833334,553,231
390.108739765,511,197
190.0373720683333,560,141
356.33308508833335,530,145
1991.1637561783334,509,158
384.99843281333335,531,144
216.96140583333334,541,262
217.12315441666664,524,267
143.36330141666667,555,216
102.69890659333333,586,216
470.3372695133333,520,145
195.88832698166667,533,269
412.9314335433333,522,153
429.0671462866667,509,262
232.65351330666667,519,251
226.63241234999998,537,248
141.63016309333335,570,227
178.50793950166667,532,210
168.88137691666665,534,167
176.21372844500002,522,188
248.22500239,529,210
222.96480655,528,175
282.7998442933333,532,181
207.43228247333334,534,183
641.8315995300001,533,136
969.6992496816667,527,137
405.73773633999997,509,158
557.0549887516667,511,183
250.68803875499998,539,224
278.1743082,541,217
741.01004541,500,158
736.6311128683334,523,136
1609.6898553866667,489,163
657.9161257283333,500,155
447.01407718,544,193
112.41484435833333,665,264
332.2048854816667,548,142
112.65433506166667,592,217
147.48877025166666,554,188
541.9777693066667,549,164
420.3138386366667,545,193
550.9906974749999,506,205
1160.59473869,508,188
654.2786152533333,490,171
266.91024611333336,507,149
125.99042861666666,533,228
690.850382285,518,140
444.81281615833336,519,141
498.454897625,510,182
320.69917612999996,492,167
724.95778655,494,164
692.47849013,500,165
250.888480965,541,222
1058.665142975,523,156
665.497348695,521,144
572.1172938633333,528,158
253.189961035,553,168
1024.5379553466666,486,149
252.48099398833335,560,190
179.512466045,547,210
1964.7075158116668,509,159
535.6592431716666,502,151
652.1045897283334,507,151
328.9827805816667,545,170
418.19609276833336,492,158
304.02892436999997,540,201
139.34275798333334,545,202
127.224821855,571,186
558.7097606266666,546,215
162.84258797333334,568,289
449.71082038500003,530,216
324.0445702783333,546,221
184.45248375,527,205
553.247949665,538,218
747.4112887199999,545,177
555.9320758900001,524,208
469.37989276,521,194
93.75301343833334,656,252
101.11709564666667,642,243
637.9437016883335,501,222
150.081163605,570,193
147.43048484,563,187
127.46717374833334,547,197
223.47294606666665,639,291
645.2284848416666,519,143
364.3041372,511,165
124.162559265,564,213
117.06522632666668,568,214
289.11144249333336,512,220
380.1170985783333,500,176
124.29879006333333,598,162
102.48365137333333,619,183
733.9444564533334,507,149
135.87808928,556,179
134.97085207166666,565,188
271.397784,550,222
327.14857041,517,149
331.17997127166666,535,223
98.763444065,695,277
123.84274744166666,587,260
146.74843051166667,548,228
198.46784626833335,550,196
461.265439125,525,182
317.66449312833333,574,140
374.90861036666666,529,180
299.5462243666667,533,171
244.27783759833332,522,218
141.03778884166667,563,175
287.082291695,539,165
347.58275872166666,552,139
831.5881621266666,576,135
782.4597235416666,542,184
632.1470625033334,521,164
119.01439353166666,578,194
138.34793607666666,543,208
251.08321377833332,568,156
287.50731005833336,545,161
582.0975719183333,554,218
257.761438175,544,225
361.7723432583333,563,218
293.8895046316667,526,177
253.76885378,551,180
570.7606815416667,540,165
141.21114024333335,562,214
100.90957272833333,624,289
107.21366733833332,598,265
487.98651639166667,508,162
433.1686525233333,580,131
113.448956685,599,209
201.68033137,598,159
315.98595749333333,534,138
766.0860875833334,529,137
169.44902834833331,545,166
160.22156940166667,598,153
976.1482857783334,508,141
360.67842057333337,540,179
225.350566765,546,139
799.1385111433333,528,182
170.09877266166666,696,281
824.4911454066666,521,187
156.09236934833334,571,199
310.6540940933333,608,231
183.84650592333335,537,205
253.49432094166667,530,163
660.6202510766667,505,220
180.65198809333333,679,282
195.91315519,613,276
182.24599694666668,526,223
285.0500884733333,519,185
187.19057255666667,682,280
134.38367662333334,539,215
498.73022309,513,204
283.4398471233333,574,262
243.30716692833334,598,151
197.75524136,544,192
175.19512910166668,672,197
562.5457433666667,523,140
439.58303092,537,220
171.91778867833332,549,225
157.15077076333333,542,201
216.44345003666666,502,158
309.43103911833333,522,199
561.7747362416667,512,164
791.2579898916666,498,151
493.0262564066667,545,218
1106.6270246366669,514,189
696.9518118916667,508,191
368.73491450000006,574,133
1882.587385066667,487,188
339.0411035816667,510,160
244.93571256,510,204
1318.8585273233332,484,158
361.27941239666666,508,174
868.6775820849999,479,155
566.9677138133333,483,160
2252.6170793466667,494,193
291.2461672716667,518,152
1119.468366915,505,183
137.415003995,558,202
311.91273607666665,535,184
594.0612724216667,534,224
392.11837148499995,561,166
379.2461976866666,522,158
293.06281234666665,502,150
343.49359427499996,562,166
898.2736961316666,501,162
348.6859721166667,513,190
155.120924185,543,170
323.0195251816667,515,156
525.68390559,524,140
235.99589361666668,500,148
1657.8807522516665,478,143
1584.8460537316666,485,158
713.3712795933334,496,150
690.6547727883333,500,164
1744.463211495,507,164
592.1306365749999,511,143
522.29274811,522,140
426.4936521866667,502,168
673.7740322366667,492,157
313.50136667,525,174
494.0616717016667,512,161
172.330150235,529,171
888.5511211566668,492,169
659.6327683333333,487,155
636.44030518,483,190
786.3689375866667,508,161
635.93525959,507,156
267.8998237166667,535,203
295.22905183166665,518,166
308.39112107666665,510,149
303.6162974233333,532,222
129.1964260166667,560,184
274.11993829666665,518,203
259.27094346,526,185
107.92254352833334,619,207
359.219593255,533,178
333.8451661816667,512,146
125.09813063833334,579,208
280.59312087666666,523,201
535.17178216,521,138
692.5406718216667,545,213
158.26343883500002,503,169
417.37585358999996,529,177
427.1678695766667,528,196
212.05483304833334,585,191
219.35401287666667,530,192
684.68088671,540,220
111.56704774833334,623,257
460.03533023166665,523,143
106.69661019666665,644,256
1011.1315584283333,512,147
100.63948448833334,650,248
131.51316265166668,574,213
319.18719255666673,572,181
584.7733787766666,558,175
167.57604455833334,545,207
313.52735944166665,534,137
150.0163857,557,209
361.42292354500006,528,134
125.23369938333333,588,172
130.228252965,554,211
329.8668877083333,546,137
353.61737415500005,537,139
104.626123275,662,179
265.793989215,541,139
264.3482277566667,538,139
330.312340655,582,133
113.57147495999999,577,221
362.03369335166667,580,132
139.41600921833333,550,225
103.499595405,575,212
96.46293733666667,676,265
221.29539861333336,570,187
332.07302943,513,171
171.50776054166664,573,180
129.78369929666667,566,184
297.4831006083333,549,209
263.4543117616667,514,168
188.8280000183333,577,200
364.8998319633333,530,171
513.0551540366666,520,155
364.2728874766667,540,198
525.3516592516667,504,226
349.24314109666665,499,172
338.6941178133334,524,198
303.2517913483333,533,208
487.3652656566667,526,177
270.72793382833333,513,192
162.78103814166667,530,198
344.8441908216667,543,201
176.263452265,552,162
110.26464445666667,615,208
868.576357305,519,173
357.6563899833334,549,171
899.8006616333333,503,152
243.833513385,542,221
275.53934848666665,511,188
319.7203588516667,535,183
268.6304866316667,580,132
319.241088295,585,131
307.26704070333335,517,149
114.18766466833333,576,210
332.8914049416667,514,147
681.5147914366667,494,156
299.08863786666666,537,143
404.82607855500004,536,139
102.31896349833333,681,246
128.01081985666667,608,285
118.72400887,612,199
386.68302785000003,521,209
364.73286735,577,132
340.58327204833336,503,160
181.5978153,527,211
133.71300832333333,540,189
335.0896551283334,514,172
208.61604842833333,523,222
104.69386736999999,653,227
238.08965578000002,557,227
223.26248395333334,527,209
273.32793881333333,534,224
217.05456049833333,522,151
353.305305765,512,208
268.3141681183333,525,202
174.84962172500002,555,159
136.9894669633333,674,281
282.2979216466667,580,133
236.44778711166666,523,150
109.98854240333333,587,216
314.765033975,515,211
191.96174325,529,162
123.94018965,590,225
309.67174511499996,531,144
118.21723555333334,555,219
273.12587772666666,614,181
123.23747689333334,587,177
218.26916806666668,530,146
133.56476537333333,549,200
260.83500754,544,147
235.713239015,539,202
239.37890263333333,506,186
281.24905433833334,524,154
304.8833628666667,538,216
274.87517694666667,527,204
176.50472108999998,533,207
203.38892508333336,537,158
830.9964069316667,540,217
619.2661957400001,512,219
117.39871792166667,570,207
244.4813425033333,578,146
197.26581298833332,570,137
168.09458777166668,538,217
133.804628085,554,191
254.21131628,529,207
337.7854901983333,511,186
130.46957662833333,540,199
126.725882435,578,191
314.83028487,515,146
133.74474280333334,572,194
165.736102735,554,184
205.0273804233333,553,182
239.71378055499997,569,131
960.8138299066667,524,183
328.70062726,540,189
246.51832010666664,519,186
314.0531511183333,544,203
220.30928998,534,137
175.55942589333333,554,199
231.67502641833335,551,142
119.37439905166667,576,186
232.22278896833333,542,163
211.21810042666667,531,166
237.09933590833333,542,145
384.92502274500004,549,183
379.19073262166665,531,225
116.04354584666667,559,213
216.41979758999997,554,136
212.391417215,555,139
353.2064230816666,527,211
443.58784225333335,526,220
220.90738131166665,525,187
479.2760414583334,557,134
910.7140288033335,502,199
105.37954023833333,595,197
316.0336775983334,527,180
136.14467111833332,587,178
387.58843852999996,516,189
182.33545961166666,535,155
279.35787216166665,518,221
111.23877239666666,571,206
232.03775077666668,583,132
313.5128950416667,544,187
1935.5484719466665,527,145
146.28121186333334,585,191
345.6147206216667,503,143
314.5141203333333,564,175
625.5283360016667,533,214
228.70878073,521,165
129.21612460333336,578,196
1283.1038239783334,513,146
1780.697095215,523,149
441.566474685,487,151
632.9178204483334,522,150
409.580217135,564,133
951.2646170966667,520,143
481.80141309,518,150
288.2569194216667,513,148
675.0460516333334,534,136
505.56513256333335,507,143
478.46033229,520,148
554.6382356483333,514,167
789.0165330266667,511,149
1912.7742010983336,530,146
178.05416324,563,208
853.9193987666666,514,149
783.1899015083334,545,143
659.14433199,512,145
406.99710528500003,562,181
509.05085238000004,517,182
295.3760328816667,513,180
218.38078008000002,537,147
152.4411032333333,534,194
885.9572390066667,554,161
1524.5883261783333,531,139
1858.4640925383333,486,167
255.58852629166665,532,185
906.3091804433333,516,140
338.8623491916667,535,211
196.53680308,548,193
187.45111078833332,539,195
142.15223143666668,552,273
1421.2308359316667,530,137
603.785085235,523,140
249.82518786166668,525,210
584.83388273,534,221
106.32035397333334,652,247
242.75079459,575,132
348.88560495666667,540,204
270.4934054016667,506,155
223.019413,534,204
241.514687155,533,146
227.31322569833333,532,207
139.50077648,559,209
719.9730554983332,522,145
270.06738292,560,142
152.63258654166668,544,213
130.01440328500001,608,271
433.318894295,533,158
253.6620019516667,518,163
208.01532480666665,516,153
199.524861095,519,154
182.10887356666666,534,206
212.32489495500002,542,200
297.2198194316667,517,176
759.9047996866667,514,149
127.46034359166667,554,208
215.96127178333333,535,208
341.24848593499996,524,185
195.3334227516667,559,200
375.533148695,525,203
334.47202935166666,535,221
176.83610426666667,550,152
397.31802374666665,522,185
887.3562318633334,509,196
193.243498365,535,165
319.10103484666666,517,208
324.73845563833333,526,200
229.75719540333336,537,200
115.31170296666667,564,207
231.95742240666667,523,214
149.06812625166668,544,166
86.93887102166667,667,249
767.4171274783333,519,143
149.51480973,555,222
570.843582625,537,220
373.0533282933333,564,132
118.36330606833333,575,212
529.3732646283333,519,140
300.45214146499995,510,141
183.95380030166666,555,192
155.35302913499999,583,165
157.97971768333335,570,171
150.76872016166666,543,201
446.0962191266666,521,197
137.24496082833332,546,207
401.9308089133333,491,164
358.25055357166667,511,162
219.11390028666668,498,166
129.21290065166667,575,172
378.4100167166667,491,165
232.15905120833332,570,130
180.36846898166667,525,212
345.21900839666665,520,180
156.66477301666666,533,208
150.19127902666668,536,195
113.67554093333334,582,255
134.67123258333334,554,209
129.21703933,625,264
183.68318675,536,262
109.21739772166667,657,191
180.26109731999998,536,199
272.340374125,530,211
1409.3461861483333,521,140
223.35593100833333,537,145
152.28796275833335,577,181
369.08718309666665,532,202
101.385742335,655,242
230.20840135,526,209
698.9136319116667,516,143
128.14875347999998,557,211
709.21464398,510,146
509.9369832483333,522,141
290.16621929999997,542,138
296.3772066866667,527,136
809.2383740466666,519,142
239.50474116499998,574,136
177.2570166666667,537,207
232.66760095,525,171
149.38379612,526,179
370.21967205,512,175
253.365592,528,195
545.03873559,534,218
102.31597034999999,622,268
302.349769615,554,202
118.62113627666668,618,295
113.45894075500001,582,200
136.52399086833333,635,292
261.73794786166667,520,161
154.10250305833333,553,177
226.844529765,564,135
183.09900552833332,516,214
830.984594655,524,145
442.49914735,520,212
820.7958074566667,534,218
268.28660536166666,544,192
195.1144794966667,544,198
239.60495006,523,142
138.6791752483333,544,212
130.68537613166666,593,271
571.0050130283333,498,163
122.14331510666666,554,239
485.47987188,516,137
208.465896025,569,133
201.596562315,535,144
313.585714875,518,201
361.0158780716667,510,208
107.083793285,585,184
156.393753895,557,227
300.58262084333336,533,140
301.4736421283333,545,212
578.0842603799999,525,217
267.17500765333335,518,223
558.6263308966667,543,150
414.11582842,519,141
261.7890607383333,520,216
193.89621861333333,552,205
242.988864385,566,136
347.791190405,539,136
244.46292482166666,568,134
103.35617497833333,630,260
359.4794856816667,545,181
108.880273135,617,249
603.4922412733333,510,151
206.91220742166666,538,144
660.9651664416667,537,221
484.0678355416667,510,217
576.552820225,509,218
255.47190679166667,522,217
102.075322525,592,204
285.52813353333335,535,207
464.07444587000003,527,187
230.11999431666666,566,136
175.97510234666666,536,206
106.02035707333333,652,249
1271.2665611433333,499,188
160.696911035,535,207
132.54861502333333,557,191
222.32770606833333,531,209
395.19690849333335,528,139
103.48206637000001,594,257
218.63702940500002,527,204
161.03055730333335,527,210
686.7856363316666,530,219
147.25918644,551,207
222.394672475,568,135
345.764798145,556,133
99.87863520166667,579,181
369.17888555166667,571,144
300.43570736166663,555,228
1826.7000217533334,508,152
351.81277908166663,519,223
227.66143699833333,513,142
114.45876649,594,224
315.83462774000003,535,139
335.82468708166664,544,178
142.69808017166667,549,172
735.4451155566667,537,135
544.9294222683334,511,149
134.32668885166666,614,165
330.08545397833336,499,170
128.85861484166668,543,180
212.4664673066667,566,135
155.961310445,574,178
368.12568193500005,523,145
207.12883271,516,151
632.1769018466666,493,141
246.449858425,521,148
322.546430875,565,129
132.66007534166667,552,204
1223.3241899666666,502,163
299.7272697916667,512,141
208.86697244166666,520,182
319.5053256333333,521,146
323.66954053833337,521,146
314.22448232,539,139
304.0827781233333,515,207
264.672450585,523,159
209.91337837000003,551,148
476.1140141766666,569,180
244.9874286383333,545,140
281.78685765666665,542,219
389.64802879833337,527,139
585.4924561633334,494,160
224.41580527,518,149
207.94134587000002,538,141
203.096314175,576,188
352.38353758333335,531,211
578.3433935733333,517,205
463.3201831966667,508,192
286.4154681,533,215
334.4488208983333,528,145
1800.570562595,541,136
381.8744454266666,556,133
278.93291819333336,522,144
118.91908024,650,265
262.92912423666667,530,143
243.23638180833333,518,141
183.48013896333333,546,192
114.25467165666666,553,211
173.0195017766667,538,203
240.145521825,518,141
318.51954101666666,571,133
798.6928162533334,510,138
162.54025345666668,537,208
570.6885230266666,508,147
162.78197924000003,539,211
303.607414415,532,137
738.7421456416666,540,133
243.229085545,517,147
899.4111655133333,517,200
108.94211260666667,582,179
128.28143736333334,552,272
179.73543301,541,166
294.50780989,519,145
146.59137859333333,534,235
447.544842215,548,139
248.76238879833335,519,145
243.68377972833335,532,144
266.61565847,519,221
381.5675020183333,533,201
