Iterations,Avg_StackingTime, Manpower, Forklifts, Avg_StackingTime_At_Gate,Avg_StackingTime_At_Inbound, Avg_StackingTime_At_Outbound,
16809,190.81,40,21,55.91,100.8,34.1,0.23
16810,177.36,40,21,56.65,85.09,35.62,0.27
16811,185.46,40,21,56.58,91.82,37.07,0.38
16812,238.61,40,21,56.7,94.68,87.23,0.44
16813,172.55,40,21,55.48,86.19,30.88,0.29
16814,174.34,40,21,56.66,84.87,32.81,0.63
16815,175.1,40,21,56.53,92.59,25.98,0.31
16816,179.66,40,21,56.66,84.19,38.82,0.47
16817,191.35,39,21,56.61,103.56,31.18,0.11
16818,187.62,39,21,56.52,101.9,29.19,0.38
16819,189.52,39,21,56.52,96.72,36.28,0.92
16820,170.44,39,21,56.49,79.06,34.88,0.25
16821,168.97,39,21,56.24,81.05,31.68,0.34
16822,178.36,39,21,55.25,88.04,35.08,0.86
16823,189.73,39,21,56.55,92.91,40.27,0.41
16824,200.38,39,21,56.44,94.66,49.28,0.18
16825,186.49,39,21,56.41,93.35,36.72,0.24
16826,193.5,39,21,56.36,94.32,42.83,0.17
16827,181.57,39,21,56.4,89.06,36.11,0.28
16828,232.71,39,21,55.38,85.97,91.36,0.15
16829,172.85,40,22,55.39,84.96,32.5,0.65
16830,177.41,41,21,56.75,81.4,39.25,0.52
16831,209.88,41,22,55.6,91.22,63.05,0.65
16832,163.78,42,21,55.7,75.66,32.42,0.43
16833,201.14,41,21,55.31,101.07,44.76,0.41
16834,179.03,41,21,55.44,90.97,32.62,0.2
16835,175.02,41,21,54.75,85.19,35.08,0.59
16836,158.85,41,21,55.78,68.88,34.19,0.35
16837,176.61,41,21,54.85,84.09,37.67,0.21
16838,218.76,41,21,55.97,87.18,75.6,0.35
16839,177.12,41,21,56.01,90.74,30.36,0.39
16840,182.66,41,21,56.02,91.14,35.51,0.39
16841,168.98,41,22,55.94,75.24,37.8,0.42
16842,173.4,40,21,57.55,80.68,35.17,0.68
16843,163.7,40,21,57.67,68.59,37.44,0.28
16844,173.45,40,21,56.34,81.81,35.31,0.17
16845,181.41,40,21,57.58,88.27,35.56,0.41
16846,173.55,40,21,57.54,79.33,36.68,0.55
16847,174.89,40,21,56.15,80.91,37.83,0.32
16848,163.46,40,21,56.16,77.08,30.22,0.38
16849,174.51,40,21,56.2,79.3,39.01,0.5
16850,167.6,40,21,56.24,78.62,32.74,0.09
16851,165.38,40,21,56.1,78.26,31.02,0.47
16852,176.82,40,21,56.21,81.24,39.38,0.2
16853,183.72,40,21,56.24,94.23,33.25,0.26
16854,189.6,40,21,56.17,98.35,35.08,0.15
16855,176.07,40,21,56.08,85.58,34.4,0.17
16856,183.13,40,21,56.19,86.24,40.71,0.34
16857,176.02,40,21,56.11,85.66,34.24,0.34
16858,188.89,40,21,56.27,92.53,40.1,0.48
16859,166.58,40,21,56.18,79.33,31.07,0.23
16860,164.74,41,21,56.32,77.85,30.57,0.55
16861,178.24,40,21,57.62,82.92,37.7,0.64
16862,193.62,40,21,57.7,101.44,34.48,0.37
16863,176.17,40,21,57.46,82.83,35.88,0.51
16864,204.94,41,21,55.94,85.63,63.38,0.3
16865,191.18,40,21,57.43,98.06,35.68,0.67
16866,293.12,40,21,57.55,144.12,91.44,0.42
16867,219.92,40,21,57.32,77.87,84.73,0.6
16868,166.68,40,21,57.47,75.95,33.26,0.81
16869,189.3,40,21,55.91,90.56,42.83,0.86
16870,170.8,40,21,55.94,81.76,33.1,0.09
16871,181.04,40,21,56.1,88.87,36.08,0.26
16872,164.23,40,21,56.16,78.36,29.71,0.19
16873,188.43,40,21,56.24,91.49,40.7,0.27
16874,187,40,21,56.78,97.27,32.95,0.87
16875,188.82,40,21,56.79,92.39,39.65,0.15
16876,180.6,40,21,56.84,86.75,37,0.24
16877,171.99,41,21,54.62,83.63,33.75,1
16878,185.79,41,21,54.8,88.84,42.16,0.09
16879,235.06,41,21,54.62,88.09,92.35,0.34
16880,225.13,41,21,54.62,81.44,89.07,0.17
16881,165.05,41,21,54.74,75.83,34.49,0.34
16882,174.16,41,21,54.62,82.25,37.29,0.1
16883,180.55,41,21,54.8,80.41,45.34,0.05
16884,162.16,41,21,55.01,75.91,31.24,0.75
16885,206.7,41,22,55.48,86.35,64.87,0.62
16886,181.38,40,22,56.43,87.43,37.51,0.38
16887,214.6,41,22,55.66,83.47,75.47,0.58
16888,180.24,41,21,55.5,83.07,41.67,0.49
16889,175.65,41,21,55.55,80.64,39.45,0.17
16890,182.58,41,21,55.49,87.27,39.83,0.46
16891,171.1,41,21,55.51,82.24,33.35,0.25
16892,217.17,41,21,55.51,76.07,85.59,0.15
16893,226.48,41,21,55.4,89.76,81.33,0.2
16894,218.07,41,21,55.48,79.01,83.58,0.33
16895,173.94,40,21,56.79,86.34,30.81,0.95
16896,175.42,39,21,56.84,86.12,32.47,0.41
16897,176.62,39,21,56.88,86.48,33.26,0.19
16898,223.7,39,21,56.81,105.05,61.83,0.07
16899,188.43,39,21,56.71,89.73,41.98,0.19
16900,179.69,41,21,56.79,92.13,30.77,0.58
16901,234.99,40,21,56.73,101.49,76.77,0.72
16902,195.39,40,21,56.62,94.9,43.87,0.21
16903,186.68,40,21,56.73,91.42,38.53,0.36
16904,228.27,40,21,56.79,85.47,86.01,0.18
16905,186.47,40,21,56.61,83.4,46.46,0.29
16906,189.37,40,21,56.62,91.33,41.41,0.36
16907,176.25,40,21,56.49,80.97,38.79,0.13
16908,165.43,40,21,56.58,77.55,31.3,0.06
16909,228.25,40,21,56.59,98.09,73.57,0.31
16910,208.02,40,22,55.15,77.39,75.48,0.44
16911,194.17,40,22,55.2,98.02,40.96,0.21
16912,167.62,41,22,53.77,76.51,37.34,0.44
16913,175.55,40,22,55.14,86.49,33.91,0.29
16914,180.7,40,22,55.1,84.51,41.09,0.44
16915,174.76,41,21,55.11,86.22,33.43,0.47
16916,170.43,41,21,55.39,82.23,32.82,0.52
16917,187.43,40,21,56.86,95.95,34.61,0.3
16918,197.22,39,21,56.87,94.42,45.93,0.52
16919,173.23,39,21,56.57,82.28,34.38,0.49
16920,196.64,40,21,56.66,81.04,58.94,0.74
16921,168.28,39,21,56.66,78.62,33,0.48
16922,232.59,39,21,56.81,88.2,87.59,0.22
16923,179.16,39,21,56.71,82.82,39.62,0.51
16924,210.88,39,21,56.49,77.72,76.68,0.21
16925,214.27,39,21,56.64,83.11,74.52,0.07
16926,180.71,39,21,56.5,93.03,31.19,0.17
16927,202.27,39,21,56.54,83.07,62.66,0.28
16928,217.19,39,21,56.53,75.33,85.34,0.19
16929,178.7,39,21,56.59,87.39,34.72,0.57
16930,176.5,39,21,56.66,89.69,30.15,0.36
16931,192.02,40,21,55.25,87.81,48.97,0.95
16932,223.46,40,21,55.25,79.99,88.21,0.37
16933,183.62,41,21,55.2,80.09,48.33,0.3
16934,236.29,41,22,55.33,103.56,77.4,0.62
16935,230.23,41,22,55.27,106.94,68.03,0.37
16936,185.08,41,21,55.23,95.01,34.83,0.83
16937,187.86,40,21,55.41,98.61,33.84,0.38
16938,211.26,40,21,55.31,87.77,68.18,0.29
16939,187.08,40,21,55.23,91.17,40.68,0.28
16940,172.74,41,22,55.31,82.13,35.3,0.38
16941,182.62,40,21,55.41,83.63,43.59,0.7
16942,183.93,40,21,55.56,87.97,40.4,0.97
16943,183.74,40,21,55.51,85.57,42.66,0.23
16944,172.04,40,21,55.5,81.07,35.46,0.21
16945,174.87,40,21,55.55,76.78,42.54,0.23
16946,162.74,41,21,55.38,71.22,36.14,0.56
16947,185.03,41,21,55.38,90.27,39.37,0.3
16948,175.8,41,21,55.63,80.81,39.36,0.76
16949,180.36,41,21,55.46,86.46,38.44,0.29
16950,222.1,42,21,55.44,79.33,87.33,0.69
16951,174.24,41,21,55.4,85.13,33.71,0.35
16952,176.05,41,21,55.35,80.92,39.78,0.41
16953,180.95,42,21,55.4,83.99,41.56,0.74
16954,220.69,42,21,55.38,81.12,84.2,0.86
16955,231.05,42,21,55.52,85.88,89.66,0.27
16956,184.05,40,21,56.72,86.53,40.81,0.87
16957,168.34,41,21,55.36,82.89,30.09,0.58
16958,206.38,40,21,56.76,77.14,72.48,0.82
16959,172.3,40,21,56.67,78.73,36.9,0.69
16960,188.86,40,21,56.74,95.53,36.58,0.38
16961,178.71,41,21,55.45,85.35,37.91,0.79
16962,188.9,42,21,55.52,85.25,48.12,0.46
16963,173.29,42,21,55.61,78.23,39.45,0.23
16964,173.99,42,21,55.54,84.01,34.44,0.72
16965,208.91,41,21,55.53,95.14,58.25,0.72
16966,177.06,40,21,56.96,90.49,29.61,0.82
16967,193.77,40,21,56.76,92.74,44.27,0.18
16968,186.17,41,21,55.44,92.87,37.85,0.4
16969,181.55,41,21,55.49,81.22,44.83,0.24
16970,179.75,41,21,55.44,90.65,33.66,0.11
16971,185.99,41,21,55.57,96.12,34.3,0.18
16972,179.14,41,21,55.47,85.31,38.36,0.05
16973,186.46,41,21,57.09,95.38,33.99,0.84
16974,185.56,41,21,57.08,85.04,43.44,0.37
16975,220.73,41,21,57.18,79.35,84.2,0.66
16976,190.06,40,21,57.02,86.59,46.45,0.86
16977,231.44,40,21,57.09,103.86,70.5,0.09
16978,186.18,40,21,57.1,87.32,41.76,0.88
16979,239.91,41,21,57.16,99.05,83.71,0.43
16980,183.92,41,21,57.1,82.38,44.44,0.48
16981,223.11,41,21,57.08,94.71,71.31,0.25
16982,200.54,41,21,57.12,94.38,49.03,0.36
16983,177.46,41,21,57.14,83.4,36.92,0.46
16984,193.69,41,21,57.15,93.81,42.73,0.31
16985,181.34,40,22,55.47,90.08,35.79,0.74
16986,219.12,40,22,55.49,75.47,88.16,0.15
16987,225.51,40,22,55.45,99.69,70.37,0.3
16988,215.62,40,22,55.67,90.21,69.75,0.32
16989,172.32,40,22,55.68,82.15,34.5,0.13
16990,180.16,40,22,55.49,90.27,34.4,0.35
16991,255.79,40,22,55.53,127.93,72.33,0.27
16992,180.84,41,22,54.22,85.54,41.08,0.23
16993,237.42,41,22,54.25,92.11,91.05,0.14
16994,173.25,41,22,54.33,87.54,31.38,0.3
16995,176.97,41,22,54.07,87.41,35.48,0.38
16996,192.2,41,22,54.25,92.83,45.12,0.48
16997,193.78,40,21,55.64,93.44,44.7,0.26
16998,178.04,39,21,57.15,79.21,41.68,0.32
16999,186.52,40,21,57.16,89.06,40.31,0.32
17000,169.97,40,21,55.6,78.89,35.47,0.43
17001,167.63,40,21,55.46,73.88,38.28,0.45
17002,176.95,39,21,55.43,83.51,38.02,0.49
17003,174.8,40,21,57.16,84.25,33.4,0.43
17004,177.95,39,21,55.35,76.87,45.72,0.3
17005,176.51,40,21,54.4,82.05,40.06,0.56
17006,186.24,41,21,55.78,92.05,38.42,0.59
17007,182.55,41,21,55.78,91.96,34.81,0.39
17008,221.01,41,21,55.68,91.32,74.01,0.57
17009,181.78,41,21,55.75,81.46,44.57,0.06
17010,191.58,41,21,55.75,95.82,40.01,0.6
17011,188.09,41,22,55.53,94.08,38.48,0.35
17012,179.23,40,21,56.92,85.87,36.43,0.44
17013,191.78,40,21,56.98,98.37,36.43,0.35
17014,181.77,40,21,57,87.09,37.68,0.29
17015,175.81,40,21,57.14,84.6,34.07,0.44
17016,203.27,40,21,57.01,81.93,64.33,0.28
17017,172.95,40,21,57.12,73.51,42.31,0.25
17018,187.27,40,21,57.08,91.62,38.57,0.35
17019,180.78,40,21,57.09,90.7,32.98,0.29
17020,162.63,40,21,57.05,74.93,30.64,0.24
17021,176.47,40,21,56.96,82.37,37.14,0.11
17022,178.68,40,21,56.99,80.88,40.81,0.13
17023,184.24,40,21,56.99,87.7,39.55,0.07
17024,169.56,40,21,56.94,77.28,35.34,0.06
17025,232.35,40,21,57.02,81.44,93.89,0.74
17026,202.41,40,21,57.11,103.93,41.37,0.6
17027,210.73,40,21,57.11,85.46,68.17,0.28
17028,206.64,40,22,57.13,82.9,66.62,0.44
17029,184.44,40,21,57.13,90.36,36.95,0.57
17030,237.67,40,21,57.1,91.29,89.29,0.38
17031,224.82,39,21,57.07,83.27,84.48,0.9
17032,178.6,39,21,57.14,83.17,38.28,0.15
17033,197.5,39,22,57.21,100.85,39.44,0.45
17034,239.65,40,21,57.13,99.89,82.63,0.64
17035,175.74,39,22,56.94,79,39.8,0.38
17036,181.32,39,22,56.93,85.07,39.32,0.17
17037,211.35,39,22,57.06,82.78,71.51,0.1
17038,185.21,39,22,56.93,86.88,41.4,0.36
17039,212.4,40,22,57.23,79.78,75.39,0.29
17040,237.25,39,22,57.15,90.23,89.87,0.35
17041,193.08,39,22,57.16,92.02,43.91,0.59
17042,194.74,39,22,57.01,91.01,46.71,0.48
17043,224.34,39,22,56.89,85.23,82.23,0.45
17044,178.66,39,22,56.33,84.2,38.13,0.58
17045,182.88,40,22,56.28,86.42,40.18,0.51
17046,182.3,40,22,54.84,89.87,37.59,0.51
17047,189.11,40,21,57.01,87.7,44.39,0.7
17048,239.2,40,21,56.98,90.71,91.51,0.13
17049,167.82,40,21,56.95,75.49,35.39,0.3
17050,184.08,40,22,55.51,86.49,42.08,0.39
17051,175.45,40,22,55.49,85.84,34.12,0.34
17052,187.55,40,23,55.45,97.28,34.82,0.48
17053,221.44,40,22,55.47,89.62,76.35,0.43
17054,190.38,40,22,54.79,90.29,45.3,0.38
17055,174.05,40,22,54.78,79.16,40.12,0.16
17056,211.04,40,22,54.91,115.58,40.55,0.66
17057,167.5,40,22,54.73,68.88,43.89,0.6
17058,178.63,40,22,54.66,83.73,40.25,0.53
17059,211.58,40,22,54.77,84.74,72.07,0.11
17060,170.96,40,22,54.67,79.66,36.62,0.13
17061,180.02,40,22,54.64,92.3,33.08,0.44
17062,172.81,40,22,54.66,79.76,38.39,0.42
17063,178.85,40,22,54.75,86.41,37.69,0.79
17064,173.77,40,22,54.5,83.82,35.45,0.85
17065,190.09,40,22,54.56,91.4,44.13,0.24
17066,200.12,40,22,54.51,69.24,76.38,0.15
17067,200.3,40,22,54.61,107.54,38.15,0.42
17068,184.36,40,22,54.6,90.55,39.21,0.22
17069,224.44,40,22,54.47,81.32,88.66,0.16
17070,182.18,39,22,54.62,87.76,39.8,0.71
17071,188.73,39,22,54.56,93.85,40.32,0.29
17072,175.68,40,22,54.61,77.27,43.8,0.22
17073,205.91,39,22,54.6,83.17,68.14,0.94
17074,178.41,40,22,54.56,84.88,38.97,0.53
17075,179.29,39,22,54.55,86.8,37.94,0.37
17076,184.45,39,22,54.45,83.1,46.91,0.37
17077,205.15,39,22,54.64,98.07,52.44,0.83
17078,172.82,39,22,54.65,79.33,38.84,0.9
17079,167.21,39,22,54.68,79.02,33.51,0.4
17080,198.64,39,22,54.64,93.09,50.91,0.89
17081,176.36,39,22,54.57,84.66,37.13,0.13
17082,174.08,39,22,54.61,84.83,34.64,0.26
17083,171.72,39,22,54.57,79.24,37.9,0.13
17084,170.78,39,22,54.65,82.23,33.9,0.12
17085,179.66,39,22,54.64,83.96,41.06,0.28
17086,185.52,39,22,54.67,82.85,48.01,0.13
17087,183.3,39,22,54.6,86.2,42.49,0.58
17088,170.03,39,22,54.56,75.05,40.42,0.47
17089,179.22,39,22,54.58,81.37,43.27,0.17
17090,177.31,39,22,54.51,81.94,40.86,0.37
17091,192.3,39,22,54.48,85.96,51.86,0.18
17092,190.46,39,22,54.53,99.35,36.58,0.94
17093,172.1,39,22,54.65,73.22,44.23,0.75
17094,168.54,39,22,54.52,76.07,37.95,0.14
17095,160.42,39,22,54.6,72.2,33.62,0.62
17096,205.25,39,22,54.45,110.33,40.47,0.19
17097,183.65,39,22,54.7,85.6,43.36,0.83
17098,165.97,39,22,54.75,69.79,41.43,0.5
17099,165.67,39,22,54.58,77.6,33.48,0.67
17100,180.12,39,22,54.55,84.24,41.33,0.36
17101,212.74,39,22,54.58,86.26,71.91,0.28
17102,173.13,39,22,54.41,76.93,41.8,0.45
17103,181.1,39,22,54.56,86.89,39.65,0.38
17104,185.05,39,22,54.48,87.95,42.62,0.09
17105,185.19,39,22,54.65,91.38,39.16,0.58
17106,178.57,39,22,54.57,80.45,43.55,0.35
17107,217.76,39,22,54.54,72.94,90.28,0.16
17108,183.34,39,22,54.54,91.68,37.11,0.06
17109,177.68,39,22,54.64,80.47,42.57,0.46
17110,176.36,39,22,54.51,87.72,34.13,0.57
17111,189.39,39,22,54.49,91.98,42.92,0.14
17112,213.14,39,22,54.59,83.99,74.56,0.74
17113,181.57,39,22,54.77,82.53,44.27,0.34
17114,224.09,39,22,54.67,76,93.43,0.12
17115,164.88,39,22,54.66,75.12,35.11,0.65
17116,173.38,39,22,54.38,78.05,40.95,0.75
17117,168.73,39,22,54.46,78.3,35.97,0.58
17118,168.8,39,22,54.26,77.78,36.76,0.65
17119,180.22,39,22,54.55,84.97,40.7,0.13
17120,209.1,39,22,54.6,83.73,70.77,0.37
17121,213.28,39,22,54.59,80.55,78.15,0.49
17122,183.24,39,22,54.54,83.9,44.8,0.27
17123,171.77,39,22,54.56,78.35,38.87,0.01
17124,230.1,39,22,54.43,87.75,87.92,1
17125,181.84,39,22,54.3,80.73,46.81,0.23
17126,177.57,39,22,54.25,84.53,38.8,0.37
17127,182.58,39,22,54.66,88.68,39.23,0.61
17128,177.59,39,22,54.56,79.81,43.21,0.11
17129,188.22,39,22,54.6,93.48,40.14,0.12
17130,174.67,39,22,54.67,84.02,35.97,1
17131,177.55,39,22,54.76,85.18,37.61,0.35
17132,197.23,39,22,54.74,78.42,64.08,0.61
17133,171.95,39,22,54.59,81.36,36,0.15
17134,167.3,39,22,55.83,80.57,30.9,0.47
17135,179.19,39,22,56.12,85.46,37.6,0.22
17136,167.87,39,22,56.22,79.1,32.55,0.24
17137,183.6,39,22,56.12,90.15,37.33,0.34
17138,186.27,39,22,56.15,87.27,42.85,0.14
17139,178.08,39,22,56.18,86.08,35.82,0.27
17140,165.98,39,22,54.62,78.68,32.67,0.21
17141,176.79,39,22,56.12,82.15,38.52,0.51
17142,186.78,39,22,56.22,91.51,39.05,0.41
17143,175.01,39,22,56.33,80.54,38.13,0.15
17144,213.27,39,22,56.18,90,67.09,0.31
17145,226.74,39,22,56.21,84.09,86.44,0.6
17146,172.87,40,22,56.22,77.4,39.26,0.37
17147,196.65,39,22,54.59,106.14,35.92,0.47
17148,202.1,39,22,54.59,81.83,65.68,0.05
17149,177.02,39,22,54.62,81.53,40.87,0.11
17150,177.39,39,22,56.65,80.41,40.32,0.77
17151,174.74,39,22,55.54,80.99,38.22,0.21
17152,187.68,40,22,55.57,91.7,40.41,0.35
17153,203.71,40,22,55.58,83.69,64.44,0.15
17154,206.37,39,22,55.53,84.87,65.97,0.53
17155,182.29,39,22,55.44,90.05,36.8,0.18
17156,176.56,39,22,55.39,82.12,39.04,0.15
17157,189.13,39,22,55.21,81.57,52.34,0.15
17158,183.51,39,22,55.2,91.78,36.54,0.24
17159,214.67,39,22,55.5,74.09,85.08,0.73
17160,196.65,39,22,55.45,107.49,33.71,0.26
17161,183.41,39,22,55.49,92.66,35.26,0.39
17162,188.42,39,22,55.52,98.05,34.86,0.58
17163,180.66,39,22,55.57,90.36,34.74,0.17
17164,189.41,39,22,55.54,88.34,45.53,0.14
17165,194.48,39,22,55.47,88.03,50.98,0.46
17166,207.23,39,22,55.43,79.95,71.85,0.31
17167,170.29,40,22,54.02,75.25,41.02,0.31
17168,187.19,39,22,55.45,88.18,43.55,0.31
17169,189.29,39,22,55.45,97.78,36.06,0.6
17170,202.8,40,22,54.1,99.45,49.24,0.2
17171,183.64,39,22,55.41,89.47,38.76,0.44
17172,186.62,39,22,55.54,95.3,35.78,0.05
17173,231.33,40,22,55.34,92.45,83.55,0.52
17174,217.53,39,22,55.3,75.7,86.53,0.84
17175,190,40,21,56.89,95.22,37.9,0.97
17176,185.53,40,22,54.01,90.88,40.64,0.74
17177,209.16,39,21,55.5,81.79,71.87,0.31
17178,164.52,40,22,55.44,76.46,32.62,0.59
17179,206.72,40,22,54.16,83.23,69.33,0.41
17180,159.17,40,22,54,72.08,33.09,0.25
17181,182.83,40,22,54,87.38,41.46,0.42
17182,175.93,40,22,53.85,87.74,34.34,0.33
17183,176.25,40,21,55.23,82.68,38.34,0.7
17184,172.15,40,21,55.65,77.15,39.35,0.54
17185,166.66,40,21,55.44,81.06,30.17,0.07
17186,176.02,40,21,55.42,90.22,30.39,0.6
17187,224.86,40,21,55.59,84.26,85.01,0.74
17188,176.22,40,21,55.61,84.9,35.71,0.2
17189,216.58,40,21,55.7,88.75,72.12,0.03
17190,215.82,40,21,55.67,85.88,74.28,0.14
17191,188.62,40,21,55.72,90.26,42.65,0.36
17192,184.96,40,21,55.47,92.07,37.42,0.36
17193,224.91,40,21,55.61,86.85,82.45,0.51
17194,173.18,40,21,55.53,73.81,43.84,0.48
17195,185.08,40,21,55.65,92.42,37,0.79
17196,176.61,40,21,55.57,82.38,38.66,0.25
17197,176.8,40,21,55.68,90.2,30.92,0.45
17198,160.14,40,22,54.12,70.23,35.79,0.66
17199,166.11,40,22,54.27,75.42,36.42,0.16
17200,186.28,40,22,54.16,95.17,36.94,0.5
17201,179.85,40,22,54.06,87.36,38.42,0.1
17202,175.89,41,22,54.14,88.27,33.48,0.47
17203,220.21,40,22,54.16,79.91,86.14,0.46
17204,167.8,40,22,54.21,78.07,35.51,0.34
17205,229.54,40,22,54.21,94.06,81.27,0.14
17206,177.08,40,22,54.25,92.7,30.13,0.11
17207,168.09,40,22,54.16,75.9,38.04,0.04
17208,170.72,39,22,54.24,82.35,34.13,0.38
17209,205.85,39,22,54.11,74.27,77.47,0.15
17210,164.22,40,22,54.14,75.3,34.78,0.89
17211,185.28,40,22,54.26,91.21,39.8,0.36
17212,180.08,40,22,54.28,92.7,33.1,0.4
17213,184.31,40,22,54.15,90.4,39.77,0.25
17214,170.58,40,22,54.27,77.85,38.46,0.17
17215,234.8,40,22,54.27,93,87.53,0.33
17216,181.2,40,22,54.29,88.36,38.55,0.22
17217,183.03,40,22,54.22,92.13,36.69,0.34
17218,172.64,40,22,54.27,84.57,33.8,0.16
17219,213.6,40,22,54.28,87.87,71.44,0.47
17220,181.43,40,22,54.15,89.36,37.92,0.43
17221,167.57,41,22,54.35,76.87,36.35,0.59
17222,178.19,41,22,54.34,80.26,43.59,0.08
17223,172.94,41,22,54.25,86.1,32.6,0.2
17224,232.04,41,22,54.13,89.82,88.09,0.56
17225,236.02,40,22,54.28,87.4,94.34,0.55
17226,179.89,39,22,53.89,89.27,36.73,0.93
17227,179.23,39,22,53.83,82.51,42.89,0.03
17228,189.9,39,22,54.12,85.3,50.48,0.36
17229,189.8,39,22,55.12,93.15,41.54,0.48
17230,180.25,39,22,55.22,91.34,33.69,0.25
17231,201.96,39,22,55.47,112.8,33.68,0.11
17232,229.95,39,22,55.14,87.08,87.73,0.14
17233,179.94,39,22,55.34,90.06,34.54,0.29
17234,171.54,39,22,54.11,84.21,33.22,0.23
17235,190.38,39,22,53.85,85.78,50.74,0.5
17236,208.39,39,22,54.01,108.3,46.08,0.44
17237,176.72,39,22,54.13,80.47,42.12,0.67
17238,180.23,39,22,53.79,87.66,38.78,0.67
17239,170.02,39,22,53.84,82.88,33.29,0.24
17240,174.67,39,22,53.84,85.34,35.49,0.6
17241,179.85,39,22,53.81,80.59,45.46,0.5
17242,177.77,39,22,53.79,77.58,46.4,0.15
17243,170.31,39,22,53.8,76.34,40.17,0.23
17244,172.81,39,22,53.89,77.91,41.01,0.72
17245,162.68,39,22,53.86,73.95,34.88,0.27
17246,174.53,39,22,55.19,80.45,38.89,0.52
17247,184.73,39,22,55.21,87.04,42.48,0.42
17248,179.4,39,22,53.78,89.83,35.79,0.53
17249,236.7,39,22,53.84,88.89,93.98,0.46
17250,175.82,39,22,53.75,82.16,39.91,0.35
17251,184.84,39,22,53.7,85.09,46.05,0.55
17252,172.37,39,22,53.95,81.51,36.91,0.81
17253,181.76,39,22,53.94,85.77,42.05,0.22
17254,187.55,39,21,54.73,92.05,40.77,0.97
17255,174.05,39,21,54.85,78,41.2,0.19
17256,171.03,39,21,54.88,80.89,35.25,0.14
17257,174.66,39,21,55.86,78.14,40.66,0.28
17258,179.78,39,21,55.81,88.14,35.83,0.57
17259,176.53,39,21,55.83,86.45,34.25,0.36
17260,219.84,39,21,55.91,85.84,78.09,0.23
17261,169.2,39,21,55.93,78.09,35.19,0.37
17262,173.61,39,21,55.8,77.35,40.46,0.35
17263,252.78,39,21,55.76,102.38,94.64,0.33
17264,181.48,39,21,55.79,86.02,39.67,0.03
17265,179.83,39,21,56.21,81.83,41.8,0.81
17266,206.86,39,21,55.25,92.34,59.27,0.7
17267,188.47,39,21,55.14,92.54,40.78,0.33
17268,178.02,39,21,55.85,88.08,34.09,0.51
17269,186.52,39,21,55.63,91.89,39,0.43
17270,174.46,39,22,55.66,85.5,33.31,0.94
17271,188.68,39,22,55.65,95.58,37.45,0.36
17272,183.61,39,22,55.63,90.06,37.92,0.27
17273,225.27,39,22,55.55,84.5,85.22,0.46
17274,181.4,39,22,56.89,87.29,37.22,0.42
17275,184.24,39,22,57.04,88.07,39.13,0.29
17276,210.19,40,21,55.6,83.63,70.96,0.49
17277,174.25,39,21,56.97,77.55,39.73,0.21
17278,231.88,40,22,57.06,84.97,89.85,0.28
17279,185.96,40,22,57.02,90.18,38.76,0.11
17280,177.23,39,22,57.15,74.13,45.95,0.3
17281,169.81,39,22,57.05,75.59,37.17,0.17
17282,174.32,39,22,55.31,72.82,46.19,0.23
17283,180.41,39,22,57.13,88.24,35.04,0.29
17284,239.97,39,22,57.09,95.25,87.63,0.09
17285,176.57,40,22,55.7,85.18,35.69,0.6
17286,194.37,40,22,55.58,91.57,47.22,0.41
17287,183.04,40,22,55.65,90.28,37.11,0.74
17288,188.45,40,21,55.95,90.12,42.37,0.54
17289,231.49,40,21,55.83,81.8,93.87,0.49
17290,186.72,40,21,55.52,89.56,41.64,0.34
17291,179.89,40,22,55.57,83.85,40.47,0.26
17292,175.21,40,22,55.51,80.01,39.69,0.36
17293,192.24,40,22,55.82,92.61,43.8,0.63
17294,212.4,40,22,54.95,112.51,44.94,0.25
17295,184.91,40,22,55.54,83.42,45.95,0.34
17296,250.69,40,22,55.49,105.86,89.33,0.33
17297,220.38,40,22,55.45,82.31,82.62,0.31
17298,179.74,40,22,55.54,80.83,43.36,0.19
17299,189.73,40,22,55.44,92.2,42.09,0.43
17300,199.56,40,22,55.12,65.87,78.57,0.52
17301,204.64,40,22,55.12,73.89,75.63,0.45
17302,174.24,40,22,55.71,78.98,39.54,0.33
17303,179.33,40,22,55.04,86.4,37.9,0.34
17304,178.25,40,22,55.24,77.71,45.3,0.71
17305,181.25,40,22,55.15,82.95,43.14,0.79
17306,186.48,40,22,55.14,86.62,44.71,0.47
17307,190.27,40,22,55.14,91.91,43.21,0.09
17308,182.33,40,22,55.08,79.49,47.76,0.22
17309,214.02,40,22,55.09,80.63,78.3,0.53
17310,206.23,40,22,55.13,95.88,55.23,0.35
17311,192.88,40,21,55.73,88.03,49.13,0.81
17312,187.7,40,21,55.64,89.26,42.8,0.31
17313,192.52,39,21,55.77,90.67,46.08,0.28
17314,224.64,39,21,55.82,134.69,34.12,0.14
17315,188.67,39,21,55.78,89,43.89,0.07
17316,189.08,39,22,55.67,93.59,39.82,0.45
17317,176.61,39,22,55.64,85.65,35.31,0.46
17318,177.93,39,22,55.8,85.91,36.21,0.23
17319,186.88,39,22,55.54,84.14,47.2,0.24
17320,181.17,39,22,55.85,86.45,38.87,0.46
17321,182.34,39,22,55.53,83.36,43.45,0.67
17322,176.26,39,21,55.86,82.06,38.34,0.7
17323,174.05,39,21,55.81,75.19,43.05,0.23
17324,188.48,39,21,57.19,94.01,37.28,0.32
17325,178.94,39,21,57.27,86.72,34.95,0.51
